2016 Federal Election Polling Places [Event:20499 Phase:FinalResults Generated:2017-05-11T17:36:58 Cycle:a45ea4bc-bff6-48cb-94c5-1bbaae0c7c0d Created:2017-05-11T17:29:15 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.5.84.43192],,,,,,,,,,,,,,
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
VIC,214,Goldstein,3874,1,Ludstone,Scout Hall 2nd Hampton,cnr Ludstone & Kingston Sts,,,HAMPTON,VIC,3188,-37.9338,145.013
VIC,214,Goldstein,3902,1,McKinnon,McKinnon Public Hall,118 McKinnon Rd,,,MCKINNON,VIC,3204,-37.9109,145.036
VIC,214,Goldstein,3912,1,McKinnon East (Goldstein),McKinnon Secondary College,McKinnon Rd,,,MCKINNON,VIC,3204,-37.9121,145.048
VIC,214,Goldstein,82810,1,Melbourne (Goldstein),Melbourne City Town Hall,90-130 Swanston St,,,MELBOURNE,VIC,3000,-37.8148203,144.9667679
VIC,214,Goldstein,3875,1,Middle Brighton,St Andrew's Church Hall,cnr Church & St Andrews Sts,,,BRIGHTON,VIC,3186,-37.9124,144.993
VIC,214,Goldstein,64688,1,Moorabbin South (Goldstein),Tucker Road Primary School,Tucker Rd,,,BENTLEIGH EAST,VIC,3165,-37.9332,145.049
VIC,214,Goldstein,64648,5,Oakleigh GOLDSTEIN PPVC,Masonic Hall,150 Drummond St,,,OAKLEIGH,VIC,3166,-37.897533,145.090387
VIC,214,Goldstein,3913,1,Ormond West,Ormond Primary School,cnr Wheatley & Murray Rds,,,ORMOND,VIC,3204,-37.9069,145.035
VIC,214,Goldstein,65901,5,St Kilda GOLDSTEIN PPVC,Betty Day Centre,67 Argyle St,,,ST KILDA,VIC,3182,-37.8627936,144.9870712
VIC,214,Goldstein,3881,1,Sandringham,Sandringham Masonic Hall,23 Abbott St,,,SANDRINGHAM,VIC,3191,-37.9485,145.003
VIC,214,Goldstein,3882,1,Sandringham North,Sandringham Primary School,Bamfield Street,,,SANDRINGHAM,VIC,3191,-37.9472,145.01
VIC,214,Goldstein,32092,5,Sandringham PPVC,Uniting Church,17 Trentham Street,,,SANDRINGHAM,VIC,3191,-37.951126,145.006558
VIC,214,Goldstein,31555,2,Special Hospital Team 1,Multiple sites,,,,,VIC,,,
VIC,214,Goldstein,31557,2,Special Hospital Team 2,Multiple sites,,,,,VIC,,,
VIC,214,Goldstein,65105,2,Special Hospital Team 3,Multiple sites,,,,,VIC,,,
VIC,309,Gorton,3345,1,Albanvale,Movelle Primary School,Gum Rd,,,KINGS PARK,VIC,3021,-37.7378698,144.775815
VIC,309,Gorton,67006,1,Arnolds Creek,Arnolds Creek Primary School,Claret Ash Blvd,,,MELTON WEST,VIC,3337,-37.6673209,144.5461214
VIC,309,Gorton,65441,5,BLV Gorton PPVC,BLV Gorton,"Level 1, 6-12 South Road",,,BRAYBROOK,VIC,3019,-37.7924264,144.8611584
VIC,309,Gorton,64674,1,Brookfield,Melton Christian College,152-156 Brooklyn Rd,,,MELTON SOUTH,VIC,3338,-37.701012,144.560364
VIC,309,Gorton,34094,1,Brookside,Brookside College,Federation Way,,,CAROLINE SPRINGS,VIC,3023,-37.7463,144.736
VIC,309,Gorton,46536,1,Cairnlea,Cairnlea Park Primary School,Carmody Dr,,,CAIRNLEA,VIC,3023,-37.7581,144.788
VIC,309,Gorton,47831,1,Caroline Springs,Caroline Springs Catholic Regional College,10-28 College St,,,CAROLINE SPRINGS,VIC,3023,-37.73002,144.73925
VIC,309,Gorton,38284,5,Caroline Springs PPVC,183-191 Caroline Springs Blvd,,,,CAROLINE SPRINGS,VIC,3023,-37.7342695,144.7406683
VIC,309,Gorton,4251,1,Coburn,Coburn Primary School,Richard Rd,,,MELTON SOUTH,VIC,3338,-37.695,144.573
VIC,309,Gorton,46552,1,Creekside,Creekside K-9 College,The Crossing,,,CAROLINE SPRINGS,VIC,3023,-37.7343,144.738
VIC,309,Gorton,4242,1,Deer Park,Victoria University Secondary College Deer Park Campus,Billingham Rd,,,DEER PARK,VIC,3023,-37.7591,144.766
VIC,309,Gorton,4244,1,Deer Park West,Deer Park West Primary School,Quinn St,,,DEER PARK,VIC,3023,-37.772,144.765
VIC,309,Gorton,31046,1,Delahey,Copperfield College (Delahey Senior Campus),70 Goldsmith Ave,,,DELAHEY,VIC,3037,-37.71947,144.77169
VIC,309,Gorton,47825,1,Derrimut,Derrimut Primary School,cnr Stirling Dr & Lennon Pde,,,DERRIMUT,VIC,3030,-37.78835,144.76247
VIC,309,Gorton,3352,1,Diggers Rest,Diggers Rest Primary School,Plumpton Rd,,,DIGGERS REST,VIC,3427,-37.6236,144.708
VIC,309,Gorton,35527,5,Divisional Office (PREPOLL),Divisional Office,Level 1,6-12 South Rd,,BRAYBROOK,VIC,3019,-37.7923576,144.8613367
VIC,309,Gorton,4245,1,Exford,Exford Primary School,Exford Rd,,,EXFORD,VIC,3338,-37.744,144.557
VIC,309,Gorton,36400,1,Hillside,Sydenham-Hillside Primary School(Hillside Campus),Wattle Valley Dr,,,HILLSIDE,VIC,3037,-37.6862,144.736
VIC,309,Gorton,3359,1,Kings Park,Copperfield College (Kings Park Junior Campus),cnr Gillespie Rd & Kambalda Cct,,,KINGS PARK,VIC,3021,-37.7329,144.772
VIC,309,Gorton,4246,1,Kurunjang,Kurunjang Secondary College,Kurunjang Drive,,,MELTON,VIC,3337,-37.6727,144.586
VIC,309,Gorton,82801,1,Melbourne (Gorton),Melbourne City Town Hall,90-130 Swanston St,,,MELBOURNE,VIC,3000,-37.8148203,144.9667679
VIC,309,Gorton,4250,1,Melton,Melton Primary School,Unitt St,,,MELTON,VIC,3337,-37.681,144.587
VIC,309,Gorton,38304,5,Melton GORTON PPVC,Melton Uniting Church Hall,17 Yuille St,,,MELTON,VIC,3337,-37.6782403,144.5935071
VIC,309,Gorton,4252,1,Melton South,Melton South Primary School,Exford Rd,,,MELTON SOUTH,VIC,3338,-37.7086,144.574
VIC,309,Gorton,46557,1,Parkwood Green,Parkwood Green Primary School,cnr Community Hub & Gourlay Rd,,,HILLSIDE,VIC,3037,-37.6988,144.743
VIC,309,Gorton,4255,1,Rockbank,Rockbank Primary School,97-105 Westcott Pde,,,ROCKBANK,VIC,3335,-37.7242,144.636
VIC,309,Gorton,64645,1,St Albans West (Gorton),Victoria University Secondary College,Jamieson St,,,ST ALBANS,VIC,3021,-37.7411,144.786
VIC,309,Gorton,36391,2,Special Hospital Team 1,Multiple sites,,,,,VIC,,,
VIC,309,Gorton,65242,2,Special Hospital Team 2,Multiple sites,,,,,VIC,,,
VIC,309,Gorton,47827,1,Springside,Springside P-9 College,22-50 Becca Way,,,CAROLINE SPRINGS,VIC,3023,-37.71031,144.73998
VIC,309,Gorton,64711,5,Sunshine GORTON PPVC,Sunshine Plaza,328 Hampshire Rd,,,SUNSHINE,VIC,3020,,
VIC,309,Gorton,63745,1,Sydenham Central (Gorton),Sydenham Catholic Regional College,380 Sydenham Rd,,,SYDENHAM,VIC,3437,-37.7011,144.774
VIC,309,Gorton,63747,1,Sydenham West (Gorton),Copperfield College Sydenham Campus,Community Hub,,,SYDENHAM,VIC,3038,-37.70209,144.75895
VIC,309,Gorton,47826,1,Taylors Hill,Taylors Hill Primary School,40-50 Loddon Dr,,,TAYLORS HILL,VIC,3037,-37.71655,144.7595
VIC,309,Gorton,3334,1,Toolern Vale,Toolern Vale & District Primary School,361 Creamery Rd,,,TOOLERN VALE,VIC,3337,-37.6052,144.594
VIC,309,Gorton,8897,1,Westlake,Catholic Regional College - Melton,109-141 Bulmans Rd,,,MELTON WEST,VIC,3337,-37.6744339,144.5516525
VIC,309,Gorton,4263,1,Westmelton,Melton West Primary School,Westmelton Drive,,,MELTON WEST,VIC,3337,-37.677,144.568
VIC,215,Higgins,3917,1,Armadale,Armadale Primary School,Densham Rd,,,ARMADALE,VIC,3143,-37.8523,145.018
VIC,215,Higgins,3416,1,Ashburton,Ashburton Primary School,Fakenham Road,,,ASHBURTON,VIC,3147,-37.8623,145.084
VIC,215,Higgins,65527,5,BLV Higgins PPVC,BLV Higgins,695 Burke Rd,,,CAMBERWELL,VIC,3124,-37.832247,145.0563729
VIC,215,Higgins,3425,1,Burwood,Alfred Road Pre School,48a Alfred Rd,,,GLEN IRIS,VIC,3146,-37.8542,145.089
VIC,215,Higgins,3919,1,Burwood West,Melbourne Chinese Christian Church,29 Summerhill Rd,,,GLEN IRIS,VIC,3146,-37.8514,145.077
VIC,215,Higgins,3922,1,Camberwell South (Higgins),Camberwell South Primary School,Peate Avenue,,,GLEN IRIS,VIC,3146,-37.8483,145.062
VIC,215,Higgins,3889,1,Carnegie,Carnegie Primary School,Cnr Truganini Road & Graceburn Ave,,,CARNEGIE,VIC,3163,-37.8907,145.054
VIC,215,Higgins,3890,1,Carnegie East (Higgins),St Peter's Hall,371 Neerim Road,,,CARNEGIE,VIC,3163,-37.889931,145.062454
VIC,215,Higgins,3891,1,Carnegie North,First Malvern Scout Hall,Cooinda Pl,Belgrave Rd,,MALVERN EAST,VIC,3145,-37.8801,145.067
VIC,215,Higgins,31769,1,Carnegie Upper,St Anthony's Primary School,cnr Neerim & Grange Rds,,,GLENHUNTLY,VIC,3163,-37.88703,145.04702
VIC,215,Higgins,3893,1,Chadstone,Malvern Valley Primary School,Abbotsford Ave,,,MALVERN EAST,VIC,3145,-37.8806,145.081
VIC,215,Higgins,3930,1,Darling,Sacre Coeur Girls School,172 Burke Rd,,,GLEN IRIS,VIC,3146,-37.8617,145.051
VIC,215,Higgins,30206,5,Divisional Office (PREPOLL),Divisional Office,Level 2,695 Burke Rd,,CAMBERWELL,VIC,3124,-37.8322601,145.0563673
VIC,215,Higgins,65687,1,Fawkner Park (Higgins),South Yarra Primary School,cnr Punt Rd & Pasley St North,,,SOUTH YARRA,VIC,3141,-37.84151,144.98586
VIC,215,Higgins,3932,1,Gardiner,Gardiner Church of Christ,1542 Malvern Road,,,GLEN IRIS,VIC,3146,-37.8544,145.051
VIC,215,Higgins,63761,1,Glenhuntly East (Higgins),Glenhuntly Primary School,cnr Grange Rd & Garden Ave,,,CARNEGIE,VIC,3163,-37.893384,145.046075
VIC,215,Higgins,3933,1,Glen Iris,Glen Iris Road Uniting Church,Glen Iris Rd,,,GLEN IRIS,VIC,3146,-37.8605,145.065
VIC,215,Higgins,3934,1,Glen Iris South,Solway Primary School,Winton Rd,,,ASHBURTON,VIC,3147,-37.873,145.073
VIC,215,Higgins,4667,1,Hawksburn,Toorak-South Yarra Library,340 Toorak Rd,,,SOUTH YARRA,VIC,3141,-37.8401,144.999
VIC,215,Higgins,4668,1,Hawksburn Central,South Yarra Community Baptist Church,12 Surrey Rd,,,SOUTH YARRA,VIC,3141,-37.8463,144.998
VIC,215,Higgins,65213,5,Hawthorn HIGGINS PPVC,1/191 Riversdale Rd,,,,HAWTHORN,VIC,3122,-37.8222114,145.0328017
VIC,215,Higgins,3939,1,Malvern,Malvern Central School,Spring Road,,,MALVERN,VIC,3144,-37.8556,145.035
VIC,215,Higgins,3940,1,Malvern Central,Presbyterian Church Hall,161 Wattletree Rd,,,MALVERN,VIC,3144,-37.8626,145.031
VIC,215,Higgins,3903,1,Malvern East,Malvern East Primary School,Lloyd St,,,MALVERN EAST,VIC,3145,-37.8721,145.055
VIC,215,Higgins,34282,5,Malvern HIGGINS PPVC,St George's Church Hall,296 Glenferrie Rd,,,MALVERN,VIC,3144,-37.855273,145.030314
VIC,215,Higgins,3941,1,Malvern Lower,Lauriston Girls School,38 Huntingtower Rd,,,ARMADALE,VIC,3143,-37.8532,145.025
VIC,215,Higgins,3942,1,Malvern South,Malvern Primary School,17 Tooronga Rd,,,MALVERN EAST,VIC,3145,-37.8708,145.039
VIC,215,Higgins,3943,1,Malvern West,Malvern Memorial Kindergarten,15 Orchard St,,,ARMADALE,VIC,3143,-37.8571,145.023
VIC,215,Higgins,32004,1,Melbourne (Higgins),Melbourne City Town Hall,90-130 Swanston St,,,MELBOURNE,VIC,3000,-37.8148203,144.9667679
VIC,215,Higgins,3904,1,Murrumbeena,Murrumbeena Primary School,Hobart Rd,,,MURRUMBEENA,VIC,3163,-37.8852,145.07
VIC,215,Higgins,63782,1,Murrumbeena South (Higgins),St Patrick's,3 Dalny Rd,,,MURRUMBEENA,VIC,3163,-37.9021,145.065
VIC,215,Higgins,34017,1,Oakleigh (Higgins),Oakleigh Primary School,cnr Warrigal Rd & Logie St,,,OAKLEIGH,VIC,3166,-37.8947852,145.0882414
VIC,215,Higgins,64656,5,Oakleigh HIGGINS PPVC,Masonic Hall,150 Drummond St,,,OAKLEIGH,VIC,3166,-37.898215,145.0882415
VIC,215,Higgins,3944,1,Orrong,Our Lady of Lourdes Primary School,7 Wynnstay St,,,PRAHRAN,VIC,3181,-37.8524,145.01
VIC,215,Higgins,4673,1,Prahran,Grattan Gardens Community Centre,40 Grattan St,,,PRAHRAN,VIC,3181,-37.846532,144.991515
VIC,215,Higgins,4674,1,Prahran East,Prahran RSL Memorial Hall,301 High Street,,,PRAHRAN,VIC,3181,-37.8524,144.998
VIC,215,Higgins,4688,1,South Yarra,Renown Kindergarten,20 Cliff St,,,SOUTH YARRA,VIC,3141,-37.8437,144.993
VIC,215,Higgins,31597,2,Special Hospital Team 1,Multiple sites,,,,,VIC,,,
VIC,215,Higgins,31598,2,Special Hospital Team 2,Multiple sites,,,,,VIC,,,
VIC,215,Higgins,66026,2,Special Hospital Team 3,St Francis Xavier Cabrini,183 Wattletree Rd,,,MALVERN,VIC,3144,-37.861675,145.033491
VIC,215,Higgins,66027,2,Special Hospital Team 4,St Francis Xavier Cabrini,183 Wattletree Rd,,,MALVERN,VIC,3144,-37.861675,145.033491
VIC,215,Higgins,3945,1,Toorak,Toorak Uniting Church,603 Toorak Rd,,,TOORAK,VIC,3142,-37.8415,145.019
VIC,215,Higgins,3946,1,Toorak Central,Toorak Primary School,Canterbury Rd,,,TOORAK,VIC,3142,-37.845,145.01
VIC,215,Higgins,3947,1,Toorak West,Geelong Grammar School (Toorak Campus),Douglas St,,,TOORAK,VIC,3142,-37.839205,145.00932
VIC,215,Higgins,4689,1,Windsor,Kardinia Church,61-71 McIlwrick St,,,WINDSOR,VIC,3181,-37.8561,144.997
VIC,216,Holt,65902,5,Berwick HOLT PPVC,Akoonah Park Centre,cnr Princes Hwy & Cardinia St,,,BERWICK,VIC,3806,-38.030918,145.346115
VIC,216,Holt,65413,5,BLV Holt PPVC,BLV Holt,Shop 2,15 Childers St,,CRANBOURNE,VIC,3977,-38.1118227,145.2847599
VIC,216,Holt,31050,1,Coral Park,Coral Park Primary School,145 Coral Park Dr,,,HAMPTON PARK,VIC,3976,-38.043,145.275
VIC,216,Holt,32372,1,Courtney Gardens,Courtenay Gardens Primary School,Rosebank Drive,,,CRANBOURNE NORTH,VIC,3977,-38.0795,145.283
VIC,216,Holt,3960,1,Cranbourne,Cranbourne Secondary College,Stawell St,,,CRANBOURNE,VIC,3977,-38.1083238,145.2870762
VIC,216,Holt,64603,1,Cranbourne East,Cranbourne East Secondary College,50 Stately Dr,,,CRANBOURNE EAST,VIC,3977,-38.10545,145.30578
VIC,216,Holt,47810,1,Cranbourne Heights,St Peter's College,Cranbourne-Frankston Road,,,CRANBOURNE,VIC,3977,-38.10947,145.25818
VIC,216,Holt,38290,5,Cranbourne HOLT PPVC,Old Shire Offices,160 Sladen St,,,CRANBOURNE,VIC,3977,-38.1129954,145.2820894
VIC,216,Holt,47813,1,Cranbourne North (Holt),Alkira Secondary College,15 Nurture Ave,,,CRANBOURNE NORTH,VIC,3977,-38.0731562,145.3089466
VIC,216,Holt,47814,1,Cranbourne North East,Cranbourne-Carlisle Primary School,15 Silky Oak Dr,,,CRANBOURNE,VIC,3977,-38.08759,145.2893
VIC,216,Holt,3961,1,Cranbourne Park,Cranbourne Park Primary School,1 Tucker St,,,CRANBOURNE,VIC,3977,-38.1044,145.277
VIC,216,Holt,11647,1,Cranbourne West,Cranbourne West Primary School,110 Duff Street,,,CRANBOURNE,VIC,3977,-38.102748,145.26827
VIC,216,Holt,58783,5,Dandenong HOLT PPVC,Dandenong Stadium,270 Stud Rd,,,DANDENONG NORTH,VIC,3175,-37.9880048,145.2139533
VIC,216,Holt,30207,5,Divisional Office (PREPOLL),Divisional Office,Shop 2,15 Childers Street,,CRANBOURNE,VIC,3977,-38.111744,145.284773
VIC,216,Holt,65164,1,Doveton,Doveton College,62 Tristania St,,,DOVETON,VIC,3177,-37.9904,145.244
VIC,216,Holt,4277,1,Doveton West,Holy Family Parish,100 Power Road,,,DOVETON,VIC,3177,-37.99072,145.23809
VIC,216,Holt,4279,1,Endeavour Hills,James Cook Primary School,James Cook Dr,,,ENDEAVOUR HILLS,VIC,3802,-37.9787,145.246
VIC,216,Holt,4280,1,Endeavour Hills East,Southern Cross Primary School 5235,David Collins Drive,,,ENDEAVOUR HILLS,VIC,3802,-37.9885,145.265
VIC,216,Holt,4281,1,Endeavour Hills North,Chalcot Lodge Primary School 5231,Primrose Hill Cl,,,ENDEAVOUR HILLS,VIC,3802,-37.9696,145.248
VIC,216,Holt,4286,1,Fountain Gate,Fountain Gate Primary School 5072,Prospect Hill Rd,,,NARRE WARREN,VIC,3805,-38.0092,145.295
VIC,216,Holt,4287,1,Gleneagles,Mossgiel Park Primary School 5205,Cnr Scotsburn Way and Gleneagles Dr,,,ENDEAVOUR HILLS,VIC,3802,-37.9684,145.267
VIC,216,Holt,4288,1,Hallam,Hallam Primary School,Harmer Rd,,,HALLAM,VIC,3803,-38.0013693,145.2585043
VIC,216,Holt,47812,1,Hallam East,Hallam Gardens Childrens Centre,26-28 Nettle Drive,,,HALLAM,VIC,3803,-38.00239,145.28158
VIC,216,Holt,11655,1,Hampton Park,Hampton Park Primary School,Somerville Rd,,,HAMPTON PARK,VIC,3976,-38.0306,145.253
VIC,216,Holt,3966,1,Hampton Park East,Hampton Park Secondary College,Fordholm Road,,,HAMPTON PARK,VIC,3976,-38.0354,145.259
VIC,216,Holt,63835,1,Hillsmeade (Holt),Hillsmeade Primary School,84 The Promenade,,,NARRE WARREN SOUTH,VIC,3805,-38.0654,145.308
VIC,216,Holt,36441,1,Kilberry Valley,Kilberry Valley Primary School,Kilberry Blvd,,,HAMPTON PARK,VIC,3976,-38.0336,145.279
VIC,216,Holt,46564,1,Lynbrook,Lynbrook Primary School 5494,Paterson Drive,,,LYNBROOK,VIC,3975,-38.0529,145.249
VIC,216,Holt,3967,1,Lyndhurst,Lyndhurst Secondary College,950 South Gippsland Hwy,,,CRANBOURNE NORTH,VIC,3977,-38.0747,145.269
VIC,216,Holt,64604,1,Lyndhurst West,Lyndhurst Primary School,70 Brookwater Parade,,,LYNDHURST,VIC,3975,-38.0750821,145.2541004
VIC,216,Holt,31783,1,Maramba,Maramba Primary School,Maramba Dr,,,NARRE WARREN,VIC,3805,-38.0031,145.304
VIC,216,Holt,63833,1,Narre Warren (Holt),Fleetwood Primary School,Fleetwood Dr,,,NARRE WARREN,VIC,3805,-38.0395,145.317
VIC,216,Holt,64602,1,Narre Warren North (Holt),Narre Warren North Primary School,A'Beckett Rd,,,NARRE WARREN NORTH,VIC,3804,-37.9789,145.317
VIC,216,Holt,36442,1,Narre Warren South (Holt),Narre Warren South P-12 College,Amberly Park Dr,,,NARRE WARREN SOUTH,VIC,3805,-38.0496,145.28681
VIC,216,Holt,32020,2,Special Hospital Team 1,Multiple sites,,,,,VIC,,,
VIC,216,Holt,46567,1,Strathaird,Strathaird Primary School 5463,20 Sherwood Rd,,,NARRE WARREN SOUTH,VIC,3805,-38.0633,145.288
VIC,216,Holt,46568,1,Thomas Mitchell,Thomas Mitchell Primary School 5294,Thomas Mitchell Dr,,,ENDEAVOUR HILLS,VIC,3802,-37.9802,145.274
VIC,217,Hotham,3887,1,Bentleigh Central (Hotham),St John's Church Hall,Cnr Centre & Tucker Roads,,,BENTLEIGH EAST,VIC,3165,-37.9207,145.052
VIC,217,Hotham,3988,1,Bentleigh East,Bentleigh East Secondary College,4 Vivien St,,,BENTLEIGH EAST,VIC,3165,-37.9273,145.06
VIC,217,Hotham,65519,5,BLV Hotham PPVC,Hotham Divisional Office,20 Atherton Rd,,,OAKLEIGH,VIC,3166,-37.8987003,145.0893578
VIC,217,Hotham,63836,1,Carnegie East (Hotham),St Peter's Hall,371 Neerim Road,,,CARNEGIE,VIC,3163,-37.889931,145.062454
VIC,217,Hotham,31575,1,Cheltenham (Hotham),Cheltenham Primary School,Charman Rd,,,CHELTENHAM,VIC,3192,-37.9688746,145.0546138
VIC,217,Hotham,3989,1,Cheltenham East,Cheltenham East Primary School,44 Silver St,,,CHELTENHAM,VIC,3192,-37.9652,145.068
VIC,217,Hotham,65704,5,Cheltenham HOTHAM PPVC,Presbyterian Church Hall,8 Park Rd,,,CHELTENHAM,VIC,3192,-37.96556,145.05476
VIC,217,Hotham,3990,1,Cheltenham North,Cheltenham Secondary College,73 Bernard St,,,CHELTENHAM,VIC,3192,-37.9539,145.069
VIC,217,Hotham,3991,1,Cheltenham South,Cheltenham East Community Centre,39 Follett Rd,,,CHELTENHAM,VIC,3192,-37.9709,145.071
VIC,217,Hotham,3992,1,Clarinda,Clarinda Presbyterian Church Hall,9 Eulinga Rd,,,CLARINDA,VIC,3169,-37.9279,145.103
VIC,217,Hotham,3993,1,Clarinda South,Sundowner Community Centre,21 Jacobs Dr,,,CLARINDA,VIC,3169,-37.944,145.107
VIC,217,Hotham,3994,1,Clayton South,Clayton South Primary School,539 Clayton Rd,,,CLAYTON SOUTH,VIC,3169,-37.9405,145.117
VIC,217,Hotham,3895,1,Coatesville,Coatesville Primary School,21 Mackie Rd,,,BENTLEIGH EAST,VIC,3165,-37.9212,145.074
VIC,217,Hotham,31778,1,Coomoora (Hotham),Keysborough Primary School,41-51 Coomoora Rd,,,SPRINGVALE SOUTH,VIC,3172,-37.9827,145.152
VIC,217,Hotham,3996,1,Dingley Village,Dingley Village Neighbourhood Centre,31b Marcus Rd,,,DINGLEY VILLAGE,VIC,3172,-37.982984,145.136201
VIC,217,Hotham,30208,5,Divisional Office (PREPOLL),Divisional Office,3rd Floor,20-22 Atherton Rd,,OAKLEIGH,VIC,3166,-37.898897,145.089341
VIC,217,Hotham,3998,1,Heatherhill,Heatherhill Primary School,959 Heatherton Rd,,,SPRINGVALE,VIC,3172,-37.9631,145.159
VIC,217,Hotham,11527,1,Heatherton North,Washington Drive Pre-School,3 Washington Dr,,,OAKLEIGH SOUTH,VIC,3165,-37.9356,145.082
VIC,217,Hotham,3899,1,Hughesdale,Hughesdale Community Centre,cnr Kangaroo & Poath Rds,,,HUGHESDALE,VIC,3166,-37.8985,145.076
VIC,217,Hotham,3900,1,Hughesdale South,Uniting Church Hall Coatesville,cnr Mackie & North Rds,,,BENTLEIGH EAST,VIC,3165,-37.9087,145.077
VIC,217,Hotham,4000,1,Kingston Heath,Kingston Heath Primary School,25 Farm Rd,,,CHELTENHAM,VIC,3192,-37.9629,145.079
VIC,217,Hotham,4001,1,Kingswood,Kingswood Primary School,Plaza Crescent,,,DINGLEY VILLAGE,VIC,3172,-37.9838,145.123
VIC,217,Hotham,65894,1,McKinnon East (Hotham),McKinnon Secondary College,McKinnon Rd,,,MCKINNON,VIC,3204,-37.9121,145.048
VIC,217,Hotham,82813,1,Melbourne (Hotham),Melbourne City Town Hall,90-130 Swanston St,,,MELBOURNE,VIC,3000,-37.8148203,144.9667679
VIC,217,Hotham,4002,1,Mentone Park (Hotham),Mentone Park Primary School,Broome Ave,,,MENTONE,VIC,3194,-37.9801,145.083
VIC,217,Hotham,4014,1,Moorabbin Heights,East Bentleigh Primary School,Bignell Rd,,,BENTLEIGH EAST,VIC,3165,-37.9345,145.069
VIC,217,Hotham,4004,1,Moorabbin South (Hotham),Tucker Road Primary School,Tucker Rd,,,BENTLEIGH EAST,VIC,3165,-37.9332,145.049
VIC,217,Hotham,4005,1,Moorabbin South East,Uniting Church Hall Wickham Rd,185 Wickham Rd,,,MOORABBIN,VIC,3189,-37.9455,145.047
VIC,217,Hotham,3905,1,Murrumbeena South (Hotham),St Patrick's,3 Dalny Rd,,,MURRUMBEENA,VIC,3163,-37.9021,145.065
VIC,217,Hotham,34030,1,Oakleigh (Hotham),Oakleigh Primary School,cnr Warrigal Rd & Logie St,,,OAKLEIGH,VIC,3166,-37.8947852,145.0882414
VIC,217,Hotham,3907,1,Oakleigh Central,Emmanuel Centre Oakleigh Anglican Church,26 Abbeygate St,,,OAKLEIGH,VIC,3166,-37.9065,145.09
VIC,217,Hotham,58653,5,Oakleigh HOTHAM PPVC,Masonic Hall,150 Drummond St,,,OAKLEIGH,VIC,3166,-37.893729,145.0906849
VIC,217,Hotham,3909,1,Oakleigh South,Oakleigh South Primary School,Riley St,,,OAKLEIGH SOUTH,VIC,3167,-37.9203,145.089
VIC,217,Hotham,4003,1,Southmoor,Southmoor Primary School,Rica St,,,MOORABBIN,VIC,3189,-37.9414,145.057
VIC,217,Hotham,4007,1,Southvale,Keysborough College-Banksia Campus,8-20 Janine Rd,,,SPRINGVALE SOUTH,VIC,3172,-37.9664501,145.157787
VIC,217,Hotham,31581,2,Special Hospital Team 1,Multiple sites,,,,,VIC,,,
VIC,217,Hotham,31532,2,Special Hospital Team 2,Multiple sites,,,,,VIC,,,
VIC,217,Hotham,4008,1,Springvale,Killester College,433 Springvale Rd,,,SPRINGVALE,VIC,3171,-37.959,145.151
VIC,217,Hotham,34061,5,Springvale HOTHAM PPVC,Scout Hall,587 Springvale Rd,,,SPRINGVALE SOUTH,VIC,3172,-37.972998,145.1483108
VIC,217,Hotham,4009,1,Springvale South,Athol Rd Primary School,159-167 Athol Rd,,,SPRINGVALE SOUTH,VIC,3172,-37.9706,145.15
VIC,217,Hotham,4010,1,Springvale West,Spring Parks-West Campus,24 Erica St,,,SPRINGVALE,VIC,3171,-37.9587,145.14
VIC,217,Hotham,4011,1,Spring Valley,Spring Parks-Valley Campus,27-39 Clarke Rd,,,SPRINGVALE SOUTH,VIC,3172,-37.9639,145.14
VIC,217,Hotham,4012,1,Westall,Westall Primary School,Fairbank Rd,,,CLAYTON SOUTH,VIC,3169,-37.9425,145.137
VIC,218,Indi,65892,5,Albury INDI PPVC,Suite 4/564 Olive St,,,,ALBURY,NSW,2640,-36.0786731,146.9190073
VIC,218,Indi,4307,1,Alexandra,Alexandra Secondary College Assembly Hall,86 Downey Street,,,ALEXANDRA,VIC,3714,-37.1936897,145.7023787
VIC,218,Indi,4019,1,Baranduda,Baranduda Primary School,7 Verbena St,,,BARANDUDA,VIC,3691,-36.1797136,146.9485116
VIC,218,Indi,4020,1,Barnawartha,Barnawartha Soldiers Memorial Hall,38 High St,,,BARNAWARTHA,VIC,3688,-36.1055577,146.6742611
VIC,218,Indi,4023,1,Beechworth,Beechworth Memorial Hall,101 Ford Street,,,BEECHWORTH,VIC,3747,-36.3586924,146.6877472
VIC,218,Indi,4024,1,Benalla,Benalla Senior Citizens Community Centre,18-22 Fawckner Dr,,,BENALLA,VIC,3673,-36.5523446,145.9852123
VIC,218,Indi,33123,5,Benalla PPVC,41-43 Church St,41-43 Church Street,,,BENALLA,VIC,3672,-36.5489574,145.9852874
VIC,218,Indi,4028,1,Bethanga,Bethanga Soldiers Memorial Hall,Bridge St,,,BETHANGA,VIC,3691,-36.1237,147.098
VIC,218,Indi,65557,5,BLV Indi PPVC,Divisional Office,Shop 3,31 Ely St,,WANGARATTA,VIC,3677,-36.356488,146.325526
